"Notes"	"ICD Chapter"	"ICD Chapter Code"	"Cause of death"	"Cause of death Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"External causes of morbidity and mortality"	"V01-Y89"	"Exposure to excessive natural cold"	"X31"	"Wisconsin"	"55"	19	5686986	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Victim of cataclysmic storm"	"X37"	"Mississippi"	"28"	13	2967297	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"California"	"06"	23	37253956	0.1
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Florida"	"12"	18	18801310	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"New Jersey"	"34"	10	8791894	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"New York"	"36"	13	19378102	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"North Carolina"	"37"	10	9535483	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Pennsylvania"	"42"	11	12702379	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Tennessee"	"47"	11	6346105	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	"Texas"	"48"	23	25145561	0.1
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Alabama"	"01"	11	4779736	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Arizona"	"04"	75	6392017	1.2
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Arkansas"	"05"	28	2915918	1.0
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"California"	"06"	492	37253956	1.3
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Colorado"	"08"	34	5029196	0.7
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Connecticut"	"09"	10	3574097	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Florida"	"12"	108	18801310	0.6
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Georgia"	"13"	64	9687653	0.7
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Hawaii"	"15"	36	1360301	2.6
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Idaho"	"16"	14	1567582	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Illinois"	"17"	20	12830632	0.2
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Indiana"	"18"	27	6483802	0.4
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Iowa"	"19"	21	3046355	0.7
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Kansas"	"20"	13	2853118	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Kentucky"	"21"	35	4339367	0.8
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Louisiana"	"22"	11	4533372	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Massachusetts"	"25"	16	6547629	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Michigan"	"26"	28	9883640	0.3
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Minnesota"	"27"	17	5303925	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Mississippi"	"28"	10	2967297	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Missouri"	"29"	54	5988927	0.9
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Nevada"	"32"	49	2700551	1.8
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"New Jersey"	"34"	22	8791894	0.3
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"New Mexico"	"35"	24	2059179	1.2
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"New York"	"36"	43	19378102	0.2
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"North Carolina"	"37"	29	9535483	0.3
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Ohio"	"39"	52	11536504	0.5
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Oklahoma"	"40"	85	3751351	2.3
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Oregon"	"41"	29	3831074	0.8
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Pennsylvania"	"42"	40	12702379	0.3
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"South Carolina"	"45"	23	4625364	0.5
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Tennessee"	"47"	44	6346105	0.7
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Texas"	"48"	155	25145561	0.6
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Utah"	"49"	16	2763885	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Virginia"	"51"	17	8001024	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Washington"	"53"	66	6724540	1.0
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"West Virginia"	"54"	13	1852994	Unreliable
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	"Wisconsin"	"55"	27	5686986	0.5
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Alabama"	"01"	116	4779736	2.4
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Alaska"	"02"	27	710231	3.8
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Arizona"	"04"	318	6392017	5.0
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Arkansas"	"05"	47	2915918	1.6
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"California"	"06"	1138	37253956	3.1
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Colorado"	"08"	207	5029196	4.1
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Connecticut"	"09"	207	3574097	5.8
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Delaware"	"10"	64	897934	7.1
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"District of Columbia"	"11"	49	601723	8.1
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Florida"	"12"	895	18801310	4.8
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Georgia"	"13"	304	9687653	3.1
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Hawaii"	"15"	36	1360301	2.6
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Idaho"	"16"	26	1567582	1.7
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Illinois"	"17"	796	12830632	6.2
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Indiana"	"18"	173	6483802	2.7
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Iowa"	"19"	58	3046355	1.9
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Kansas"	"20"	71	2853118	2.5
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Kentucky"	"21"	189	4339367	4.4
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Louisiana"	"22"	88	4533372	1.9
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Maine"	"23"	47	1328361	3.5
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Maryland"	"24"	40	5773552	0.7
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Massachusetts"	"25"	455	6547629	6.9
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Michigan"	"26"	472	9883640	4.8
	"External causes of morbidity and mortality"	"V01-Y89"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	"Minnesota"	"27"	165	5303925	3.1
